IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,6.41,,,4.15,,9.23,6.41 [4.15 – 9.23],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,6.44,,,4.01,,8.81,6.44 [4.01 – 8.81],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,6.71,,,3.73,,11.37,6.71 [3.73 – 11.37],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,6.9,,,3.8,,11.23,6.9 [3.8 – 11.23],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,6.97,,,5.14,,9.2,6.97 [5.14 – 9.2],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,66.26,,,31.93,,113.6,66.26 [31.93 – 113.6],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,7.01,,,5.5,,8.8,7.01 [5.5 – 8.8],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,7.03,,,5.06,,9.23,7.03 [5.06 – 9.23],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,7.21,,,3.74,,12.29,7.21 [3.74 – 12.29],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,7.33,,,5.05,,10.15,7.33 [5.05 – 10.15],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,BLZ,Belize,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,7.35,,,5.61,,9.46,7.35 [5.61 – 9.46],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,7.36,,,5.96,,8.95,7.36 [5.96 – 8.95],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,7.36,,,7.02,,7.71,7.36 [7.02 – 7.71],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,7.52,,,4.3,,11.15,7.52 [4.3 – 11.15],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,GEO,Georgia,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,7.65,,,5.82,,9.86,7.65 [5.82 – 9.86],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.11,,,5.28,,10.66,8.11 [5.28 – 10.66],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,CHN,China,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.14,,,6.67,,10.15,8.14 [6.67 – 10.15],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.15,,,5.93,,10.72,8.15 [5.93 – 10.72],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.21,,,6.13,,10.71,8.21 [6.13 – 10.71],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.33,,,4.84,,13.55,8.33 [4.84 – 13.55],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.45,,,5.42,,12.67,8.45 [5.42 – 12.67],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,PRT,Portugal,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.48,,,7.22,,9.83,8.48 [7.22 – 9.83],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,COM,Comoros,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.62,,,4.25,,16.12,8.62 [4.25 – 16.12],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,MLI,Mali,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.73,,,4.45,,16.03,8.73 [4.45 – 16.03],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,LBR,Liberia,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.73,,,4.54,,16.43,8.73 [4.54 – 16.43],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.75,,,7.31,,10.37,8.75 [7.31 – 10.37],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.86,,,6.92,,11.14,8.86 [6.92 – 11.14],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.88,,,7.84,,9.99,8.88 [7.84 – 9.99],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.95,,,7.04,,11.16,8.95 [7.04 – 11.16],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,ARG,Argentina,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.96,,,7.72,,10.32,8.96 [7.72 – 10.32],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.98,,,7.63,,10.47,8.98 [7.63 – 10.47],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,DEU,Germany,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,8.98,,,7.96,,10.06,8.98 [7.96 – 10.06],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,9.09,,,5.12,,15.15,9.09 [5.12 – 15.15],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,9.15,,,4.21,,16.73,9.15 [4.21 – 16.73],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,9.16,,,7.77,,23.27,9.16 [7.77 – 23.27],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,9.23,,,7.43,,11.3,9.23 [7.43 – 11.3],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,DNK,Denmark,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,9.82,,,8.35,,11.42,9.82 [8.35 – 11.42],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,CHL,Chile,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,9.86,,,8.7,,11.07,9.86 [8.7 – 11.07],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,9.89,,,5.99,,15.46,9.89 [5.99 – 15.46],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,NOR,Norway,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,9.94,,,9.27,,10.65,9.94 [9.27 – 10.65],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2012,false,Sex,Both sexes,BTSX,,,,,,,,,,9.97,,,4.85,,17.9,9.97 [4.85 – 17.9],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,0.16,,,0.11,,0.22,0.16 [0.11 – 0.22],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,BRB,Barbados,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,0.64,,,0.49,,0.84,0.64 [0.49 – 0.84],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,GRD,Grenada,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,1.57,,,1.18,,2.05,1.57 [1.18 – 2.05],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,1.66,,,1.15,,2.25,1.66 [1.15 – 2.25],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,1.8,,,1.14,,2.54,1.8 [1.14 – 2.54],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,1.98,,,1.41,,2.68,1.98 [1.41 – 2.68],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,10.01,,,6.23,,12.62,10.01 [6.23 – 12.62],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,10.02,,,4.91,,18.06,10.02 [4.91 – 18.06],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,10.06,,,8.96,,16.55,10.06 [8.96 – 16.55],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,10.15,,,6.17,,15.89,10.15 [6.17 – 15.89],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,10.33,,,7.17,,14.21,10.33 [7.17 – 14.21],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,10.41,,,7.42,,18.84,10.41 [7.42 – 18.84],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,NER,Niger,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,10.44,,,5.51,,18.1,10.44 [5.51 – 18.1],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,10.51,,,9.18,,11.9,10.51 [9.18 – 11.9],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,10.69,,,8.52,,13.14,10.69 [8.52 – 13.14],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,10.73,,,5.64,,16.31,10.73 [5.64 – 16.31],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,10.93,,,6.55,,17.47,10.93 [6.55 – 17.47],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,GMB,Gambia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,10.96,,,5.76,,18.66,10.96 [5.76 – 18.66],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,10.99,,,9.74,,12.31,10.99 [9.74 – 12.31],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,CHL,Chile,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,11,,,9.72,,12.34,11 [9.72 – 12.34],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,CUB,Cuba,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,11.13,,,9.67,,12.72,11.13 [9.67 – 12.72],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,11.74,,,6.45,,19.31,11.74 [6.45 – 19.31],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,HRV,Croatia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,11.76,,,10.1,,13.56,11.76 [10.1 – 13.56],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,11.77,,,8.94,,15.24,11.77 [8.94 – 15.24],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,IRL,Ireland,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,11.83,,,10.32,,13.43,11.83 [10.32 – 13.43],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,11.84,,,5.84,,21.18,11.84 [5.84 – 21.18],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,NOR,Norway,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,11.85,,,11.06,,21.96,11.85 [11.06 – 21.96],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,12,,,10.74,,13.33,12 [10.74 – 13.33],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,USA,United States of America,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,12.01,,,11.58,,16.51,12.01 [11.58 – 16.51],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,SEN,Senegal,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,12.12,,,7.67,,18.37,12.12 [7.67 – 18.37],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,12.25,,,10.35,,14.41,12.25 [10.35 – 14.41],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,AUT,Austria,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,12.28,,,10.78,,13.88,12.28 [10.78 – 13.88],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,12.38,,,9.35,,16.92,12.38 [9.35 – 16.92],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,HTI,Haiti,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,12.46,,,6.41,,20.54,12.46 [6.41 – 20.54],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,GIN,Guinea,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,12.78,,,7.09,,21.02,12.78 [7.09 – 21.02],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,CZE,Czechia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,12.9,,,11.36,,14.56,12.9 [11.36 – 14.56],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,GHA,Ghana,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,13.11,,,8.57,,19.15,13.11 [8.57 – 19.15],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,13.17,,,10.53,,26.3,13.17 [10.53 – 26.3],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,13.25,,,11.23,,30.63,13.25 [11.23 – 30.63],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,13.32,,,8.25,,20.49,13.32 [8.25 – 20.49],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,AGO,Angola,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,13.49,,,8.56,,20.15,13.49 [8.56 – 20.15],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,FRA,France,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,13.59,,,12.03,,18.21,13.59 [12.03 – 18.21],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,14.14,,,8.52,,22.3,14.14 [8.52 – 22.3],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,14.47,,,8.94,,22.72,14.47 [8.94 – 22.72],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,BDI,Burundi,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,14.51,,,8.67,,23.05,14.51 [8.67 – 23.05],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,MWI,Malawi,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,14.59,,,9.58,,21.26,14.59 [9.58 – 21.26],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,EST,Estonia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,14.75,,,12.2,,17.56,14.75 [12.2 – 17.56],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,14.79,,,8.55,,23.29,14.79 [8.55 – 23.29],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,POL,Poland,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,14.98,,,14.28,,15.69,14.98 [14.28 – 15.69],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,15.02,,,12.79,,17.44,15.02 [12.79 – 17.44],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,15.08,,,8.54,,24.21,15.08 [8.54 – 24.21],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,COG,Congo,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,15.3,,,9.18,,23.87,15.3 [9.18 – 23.87],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,15.32,,,7.28,,27.45,15.32 [7.28 – 27.45],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,15.46,,,13.18,,17.98,15.46 [13.18 – 17.98],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,SEAR,South-East Asia,Country,IND,India,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,15.5,,,11.72,,18.02,15.5 [11.72 – 18.02],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,15.65,,,9.81,,23.6,15.65 [9.81 – 23.6],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,15.68,,,13.82,,17.68,15.68 [13.82 – 17.68],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,GAB,Gabon,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,15.78,,,9.32,,24.77,15.78 [9.32 – 24.77],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,TCD,Chad,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,15.89,,,9.03,,26.19,15.89 [9.03 – 26.19],,,EN,2021-02-09T03:00:00.000Z
MH_12,Age-standardized suicide rates (per 100 000 population),numeric,AFR,Africa,Country,NAM,Namibia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,16.14,,,9.66,,25.72,16.14 [9.66 – 25.72],,,EN,2021-02-09T03:00:00.000Z
