IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,5.3,,,4.15,,6.79,5.3 [4.15 – 6.79],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,5.33,,,4.1,,7.02,5.33 [4.1 – 7.02],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,5.71,,,4.47,,7.31,5.71 [4.47 – 7.31],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,5.92,,,5.73,,6.12,5.92 [5.73 – 6.12],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,5.97,,,4.7,,7.68,5.97 [4.7 – 7.68],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,6.06,,,4.74,,7.75,6.06 [4.74 – 7.75],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,6.15,,,3.38,,11.03,6.15 [3.38 – 11.03],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,6.25,,,4.89,,8.02,6.25 [4.89 – 8.02],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,6.47,,,5.53,,7.57,6.47 [5.53 – 7.57],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,6.78,,,6.48,,7.09,6.78 [6.48 – 7.09],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,6.9,,,5.8,,8.3,6.9 [5.8 – 8.3],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,7.06,,,5.43,,8.98,7.06 [5.43 – 8.98],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,7.4,,,5.75,,9.43,7.4 [5.75 – 9.43],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,7.42,,,5.8,,9.52,7.42 [5.8 – 9.52],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,7.43,,,5.8,,9.54,7.43 [5.8 – 9.54],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,7.45,,,5.62,,9.53,7.45 [5.62 – 9.53],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,7.62,,,4.18,,15.64,7.62 [4.18 – 15.64],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,BWA,Botswana,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,7.72,,,5.93,,10.07,7.72 [5.93 – 10.07],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,8.2,,,7.59,,8.9,8.2 [7.59 – 8.9],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,8.5,,,6.67,,10.86,8.5 [6.67 – 10.86],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,IND,India,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,8.51,,,8.05,,8.98,8.51 [8.05 – 8.98],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,9.07,,,7.15,,11.75,9.07 [7.15 – 11.75],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,9.22,,,7.27,,12.19,9.22 [7.27 – 12.19],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,9.28,,,5.03,,17.76,9.28 [5.03 – 17.76],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,9.34,,,7.1,,12.4,9.34 [7.1 – 12.4],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,9.87,,,8.08,,12.58,9.87 [8.08 – 12.58],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.58,,,0.47,,0.72,0.58 [0.47 – 0.72],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,SMR,San Marino,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.76,,,0.59,,0.97,0.76 [0.59 – 0.97],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,ISL,Iceland,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.82,,,0.67,,1.01,0.82 [0.67 – 1.01],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,DNK,Denmark,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.84,,,0.78,,0.89,0.84 [0.78 – 0.89],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.89,,,0.84,,0.94,0.89 [0.84 – 0.94],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,SWE,Sweden,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.9,,,0.86,,0.94,0.9 [0.86 – 0.94],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.9,,,0.88,,0.92,0.9 [0.88 – 0.92],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,DEU,Germany,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.9,,,0.88,,0.93,0.9 [0.88 – 0.93],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,NOR,Norway,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.91,,,0.86,,0.96,0.91 [0.86 – 0.96],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,FRA,France,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.91,,,0.89,,0.94,0.91 [0.89 – 0.94],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,ITA,Italy,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.94,,,0.91,,0.98,0.94 [0.91 – 0.98],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.95,,,0.88,,1.02,0.95 [0.88 – 1.02],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.95,,,0.91,,0.98,0.95 [0.91 – 0.98],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,IRL,Ireland,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.96,,,0.9,,1.02,0.96 [0.9 – 1.02],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,AUT,Austria,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.97,,,0.92,,1.02,0.97 [0.92 – 1.02],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.97,,,0.95,,0.99,0.97 [0.95 – 0.99],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,0.99,,,0.96,,1.02,0.99 [0.96 – 1.02],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,FIN,Finland,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1,,,0.95,,1.06,1 [0.95 – 1.06],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,MLT,Malta,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.02,,,0.82,,1.26,1.02 [0.82 – 1.26],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.02,,,0.93,,1.12,1.02 [0.93 – 1.12],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,ESP,Spain,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.02,,,0.99,,1.04,1.02 [0.99 – 1.04],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,BEL,Belgium,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.03,,,0.99,,1.07,1.03 [0.99 – 1.07],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,MCO,Monaco,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.04,,,0.81,,1.33,1.04 [0.81 – 1.33],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AMR,Americas,Country,CAN,Canada,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.06,,,1,,1.11,1.06 [1 – 1.11],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,GRC,Greece,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.11,,,1.07,,1.16,1.11 [1.07 – 1.16],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,CZE,Czechia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.12,,,1.06,,1.18,1.12 [1.06 – 1.18],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,ISR,Israel,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.15,,,1.11,,1.2,1.15 [1.11 – 1.2],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,AND,Andorra,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.16,,,0.91,,1.48,1.16 [0.91 – 1.48],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,PRT,Portugal,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.19,,,1.14,,1.25,1.19 [1.14 – 1.25],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.19,,,1.16,,1.22,1.19 [1.16 – 1.22],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,HRV,Croatia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.22,,,1.15,,1.31,1.22 [1.15 – 1.31],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.28,,,1.2,,1.36,1.28 [1.2 – 1.36],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.31,,,1.22,,1.41,1.31 [1.22 – 1.41],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,HUN,Hungary,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.32,,,1.27,,1.37,1.32 [1.27 – 1.37],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AMR,Americas,Country,USA,United States of America,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.33,,,1.3,,1.36,1.33 [1.3 – 1.36],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.37,,,1.2,,1.58,1.37 [1.2 – 1.58],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,POL,Poland,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.39,,,1.36,,1.43,1.39 [1.36 – 1.43],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.46,,,1.31,,1.63,1.46 [1.31 – 1.63],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,SRB,Serbia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.46,,,1.38,,1.55,1.46 [1.38 – 1.55],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.53,,,1.41,,1.66,1.53 [1.41 – 1.66],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.65,,,1.57,,1.73,1.65 [1.57 – 1.73],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,EST,Estonia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.76,,,1.62,,1.93,1.76 [1.62 – 1.93],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EUR,Europe,Country,ARM,Armenia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.98,,,1.87,,2.1,1.98 [1.87 – 2.1],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AMR,Americas,Country,CUB,Cuba,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,1.98,,,1.9,,2.06,1.98 [1.9 – 2.06],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,10.09,,,7.86,,13.54,10.09 [7.86 – 13.54],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,10.23,,,8.02,,13.06,10.23 [8.02 – 13.06],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,10.48,,,7.06,,16.33,10.48 [7.06 – 16.33],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,10.57,,,8.91,,12.58,10.57 [8.91 – 12.58],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,COM,Comoros,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,10.78,,,7.73,,15.87,10.78 [7.73 – 15.87],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,10.84,,,8.5,,13.84,10.84 [8.5 – 13.84],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,10.87,,,10.17,,11.63,10.87 [10.17 – 11.63],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,11.07,,,8.51,,14.22,11.07 [8.51 – 14.22],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,11.23,,,8.78,,14.4,11.23 [8.78 – 14.4],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,KEN,Kenya,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,11.3,,,8.8,,14.31,11.3 [8.8 – 14.31],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,COG,Congo,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,11.55,,,9.11,,14.64,11.55 [9.11 – 14.64],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,13.26,,,10.65,,16.05,13.26 [10.65 – 16.05],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,NAM,Namibia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,13.31,,,10.69,,16.56,13.31 [10.69 – 16.56],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,13.77,,,11.62,,16.36,13.77 [11.62 – 16.36],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,GHA,Ghana,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,13.91,,,12.31,,15.67,13.91 [12.31 – 15.67],,,EN,2021-05-19T03:00:00.000Z
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),numeric,AFR,Africa,Country,GMB,Gambia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,14.47,,,11.35,,18.59,14.47 [11.35 – 18.59],,,EN,2021-05-19T03:00:00.000Z
