IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,29.02,,,19.03,,44.92,29.02 [19.03 – 44.92],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,29.61,,,21.56,,40.97,29.61 [21.56 – 40.97],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,CYP,Cyprus,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,3.02,,,2.67,,3.4,3.02 [2.67 – 3.4],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,CZE,Czechia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,3.14,,,3.01,,3.27,3.14 [3.01 – 3.27],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,ESP,Spain,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,3.46,,,3.39,,3.53,3.46 [3.39 – 3.53],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,EST,Estonia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,3.63,,,3.35,,3.92,3.63 [3.35 – 3.92],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,PRT,Portugal,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,3.64,,,3.49,,3.8,3.64 [3.49 – 3.8],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,ITA,Italy,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,3.66,,,3.59,,3.74,3.66 [3.59 – 3.74],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,MCO,Monaco,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,3.72,,,3.18,,4.37,3.72 [3.18 – 4.37],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,3.72,,,3.65,,3.79,3.72 [3.65 – 3.79],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,IRL,Ireland,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,3.89,,,3.72,,4.07,3.89 [3.72 – 4.07],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,AND,Andorra,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,3.91,,,1.57,,10.03,3.91 [1.57 – 10.03],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,AUT,Austria,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,3.91,,,3.74,,4.08,3.91 [3.74 – 4.08],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,DEU,Germany,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,3.98,,,3.91,,4.06,3.98 [3.91 – 4.06],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,30.08,,,27.35,,33.17,30.08 [27.35 – 33.17],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,30.37,,,23.96,,38.6,30.37 [23.96 – 38.6],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,30.56,,,26.93,,34.69,30.56 [26.93 – 34.69],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,GTM,Guatemala,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,30.6,,,26.77,,35.05,30.6 [26.77 – 35.05],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,31.49,,,27.14,,36.62,31.49 [27.14 – 36.62],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,32.73,,,26.72,,40.31,32.73 [26.72 – 40.31],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,34.6,,,29.62,,40.13,34.6 [29.62 – 40.13],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,GUY,Guyana,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,34.97,,,25.69,,47.72,34.97 [25.69 – 47.72],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,35.28,,,26.04,,47.94,35.28 [26.04 – 47.94],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,35.93,,,16.85,,75.98,35.93 [16.85 – 75.98],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,36.14,,,27.75,,45.72,36.14 [27.75 – 45.72],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,NRU,Nauru,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,36.78,,,24.13,,54.48,36.78 [24.13 – 54.48],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,37.33,,,28.19,,48.7,37.33 [28.19 – 48.7],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,BWA,Botswana,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,37.38,,,19.14,,58.19,37.38 [19.14 – 58.19],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,38.09,,,27.73,,51.86,38.09 [27.73 – 51.86],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,ZAF,South Africa,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,39.17,,,37.13,,41.58,39.17 [37.13 – 41.58],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,TJK,Tajikistan,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,39.61,,,33.48,,46.85,39.61 [33.48 – 46.85],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,39.86,,,35,,45.44,39.86 [35 – 45.44],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,DNK,Denmark,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,4.08,,,3.9,,4.27,4.08 [3.9 – 4.27],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,ISR,Israel,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,4.12,,,4,,4.24,4.12 [4 – 4.24],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,AUS,Australia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,4.13,,,4.05,,4.22,4.13 [4.05 – 4.22],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,NLD,Netherlands,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,4.14,,,4.04,,4.24,4.14 [4.04 – 4.24],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,FRA,France,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,4.15,,,4.07,,4.23,4.15 [4.07 – 4.23],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,GRC,Greece,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,4.16,,,4,,4.34,4.16 [4 – 4.34],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,BEL,Belgium,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,4.19,,,4.06,,4.33,4.19 [4.06 – 4.33],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,CHE,Switzerland,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,4.4,,,4.25,,4.56,4.4 [4.25 – 4.56],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,BLR,Belarus,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,4.5,,,4.36,,4.64,4.5 [4.36 – 4.64],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,MNE,Montenegro,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,4.59,,,4.19,,5.03,4.59 [4.19 – 5.03],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,4.65,,,4.56,,4.74,4.65 [4.56 – 4.74],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,41.56,,,39.84,,43.35,41.56 [39.84 – 43.35],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,41.63,,,33.2,,51.94,41.63 [33.2 – 51.94],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,RWA,Rwanda,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,47.64,,,36.03,,63.19,47.64 [36.03 – 63.19],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,IND,India,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,49.07,,,46.62,,51.54,49.07 [46.62 – 51.54],,"The most recent national official estimates of neonatal, infant and under-five mortality rates in India are from the India Sample Registration System with a rate of 23, 32 and 36 deaths per 1,000 live births, respectively, in the year 2018.",EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,ERI,Eritrea,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,49.53,,,37.67,,65.53,49.53 [37.67 – 65.53],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,LTU,Lithuania,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,5,,,4.65,,5.36,5 [4.65 – 5.36],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,HRV,Croatia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,5.06,,,4.84,,5.27,5.06 [4.84 – 5.27],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,POL,Poland,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,5.22,,,5.1,,5.34,5.22 [5.1 – 5.34],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,CAN,Canada,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,5.45,,,5.36,,5.55,5.45 [5.36 – 5.55],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,HUN,Hungary,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,5.62,,,5.41,,5.84,5.62 [5.41 – 5.84],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,5.78,,,5.59,,5.99,5.78 [5.59 – 5.99],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,CUB,Cuba,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,5.84,,,5.33,,6.4,5.84 [5.33 – 6.4],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,NAM,Namibia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,50.06,,,36.34,,71.77,50.06 [36.34 – 71.77],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,KEN,Kenya,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,52.79,,,45.95,,60.67,52.79 [45.95 – 60.67],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,53.22,,,43.65,,64.8,53.22 [43.65 – 64.8],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,54.51,,,39.92,,74.07,54.51 [39.92 – 74.07],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,GAB,Gabon,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,54.57,,,41.12,,70.67,54.57 [41.12 – 70.67],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,55.03,,,43.87,,68.42,55.03 [43.87 – 68.42],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,55.84,,,45.65,,66.77,55.84 [45.65 – 66.77],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,SEN,Senegal,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,57.39,,,52.25,,62.96,57.39 [52.25 – 62.96],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,COG,Congo,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,57.42,,,43.76,,73.71,57.42 [43.76 – 73.71],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,58.92,,,49.7,,69.2,58.92 [49.7 – 69.2],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,GHA,Ghana,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,59.79,,,54.69,,65.33,59.79 [54.69 – 65.33],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,LVA,Latvia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,6.04,,,5.62,,6.49,6.04 [5.62 – 6.49],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,SVK,Slovakia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,6.49,,,6.3,,6.67,6.49 [6.3 – 6.67],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,6.5,,,6.18,,6.83,6.5 [6.18 – 6.83],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,SRB,Serbia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,6.87,,,6.59,,7.17,6.87 [6.59 – 7.17],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,MLT,Malta,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,6.91,,,6.26,,7.63,6.91 [6.26 – 7.63],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,USA,United States of America,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,6.97,,,6.85,,7.09,6.97 [6.85 – 7.09],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,60.48,,,43.14,,84.44,60.48 [43.14 – 84.44],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,MDG,Madagascar,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,61.69,,,53.81,,70.45,61.69 [53.81 – 70.45],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,62.58,,,55.04,,71.28,62.58 [55.04 – 71.28],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,UGA,Uganda,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,63.26,,,57.14,,69.92,63.26 [57.14 – 69.92],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,MWI,Malawi,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,63.88,,,56.98,,71.49,63.88 [56.98 – 71.49],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,GMB,Gambia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,64.77,,,57.15,,73.17,64.77 [57.15 – 73.17],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,67.84,,,60.85,,75.3,67.84 [60.85 – 75.3],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,SWZ,Eswatini,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,68.01,,,54.17,,85.56,68.01 [54.17 – 85.56],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,ETH,Ethiopia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,69.48,,,62.9,,76.94,69.48 [62.9 – 76.94],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,69.64,,,49.88,,95.17,69.64 [49.88 – 95.17],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,69.64,,,59.2,,81.65,69.64 [59.2 – 81.65],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,7.81,,,7.33,,8.33,7.81 [7.33 – 8.33],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,7.96,,,7.81,,8.11,7.96 [7.81 – 8.11],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,ZMB,Zambia,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,72.5,,,65.79,,79.81,72.5 [65.79 – 79.81],,"The most recent national official estimates of neonatal, infant and under-five mortality rates in Zambia are from the 2018 Zambia Demographic and Health Survey (2018 ZDHS) with a rate of 27, 42 and 61 deaths per 1,000 live births, respectively, in the 5-year period before the survey.",EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,HTI,Haiti,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,74.11,,,64.64,,86.19,74.11 [64.64 – 86.19],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,BDI,Burundi,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,75.15,,,61.48,,91.97,75.15 [61.48 – 91.97],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,COM,Comoros,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,76.78,,,44.49,,139,76.78 [44.49 – 139],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,76.83,,,68.48,,86.08,76.83 [68.48 – 86.08],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,8.01,,,7.77,,8.25,8.01 [7.77 – 8.25],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,CHL,Chile,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,8.27,,,8.07,,8.47,8.27 [8.07 – 8.47],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,8.42,,,8.05,,8.8,8.42 [8.05 – 8.8],,,EN,2020-09-22T03:00:00.000Z
